GDD_0_Pyrenees,PET_Annual_Pyrenees,PET_Spring_Pyrenees,PET_Summer_Pyrenees,PET_Autumn_Pyrenees,Pot_solar_rad_Annual_Pyrenees,Pot_solar_rad_Spring_Pyrenees,Pot_solar_rad_Summer_Pyrenees,Pot_solar_rad_Autumn_Pyrenees,Pot_solar_rad_Winter_Pyrenees,Precipitation_Annual_Pyrenees,Precipitation_Spring_Pyrenees,Precipitation_Summer_Pyrenees,Precipitation_Autumn_Pyrenees,Precipitation_Winter_Pyrenees,Temperature_max_Annual_Pyrenees,Temperature_max_Spring_Pyrenees,Temperature_max_Summer_Pyrenees,Temperature_max_Autumn_Pyrenees,Temperature_max_Winter_Pyrenees,Temperature_mean_Annual_Pyrenees,Temperature_mean_Spring_Pyrenees,Temperature_mean_Summer_Pyrenees,Temperature_mean_Autumn_Pyrenees,Temperature_mean_Winter_Pyrenees,Temperature_min_Annual_Pyrenees,Temperature_min_Spring_Pyrenees,Temperature_min_Summer_Pyrenees,Temperature_min_Autumn_Pyrenees,Temperature_min_Winter_Pyrenees,Water_availability_Annual_Pyrenees,Water_availability_Spring_Pyrenees,Water_availability_Summer_Pyrenees,Water_availability_Autumn_Pyrenees,Water_availability_Winter_Pyrenees,combe
1410,399.6000061035156,16.600000381469727,84.19999694824219,32.29999923706055,1472,1722,2847,1195,125,858.70001220703125,95.80000305175781,86.0999984741211,87.80000305175781,71.0999984741211,6.900000095367432,5,14.399999618530273,8.199999809265137,1.7000000476837158,2.700000047683716,0.8999999761581421,9.800000190734863,4,-2.799999952316284,-1.5,-3.200000047683716,5.300000190734863,0.10000000149011612,-6.599999904632568,459.1000061035156,79.0999984741211,1.899999976158142,55.5,71.0999984741211,ULL
1226,377.79998779296875,12.199999809265137,84,29.799999237060547,1671,1858,2969,1422,437,1425.5999755859375,124.19999694824219,121.9000015258789,139,101.69999694824219,5.900000095367432,3.5,14,6.900000095367432,-0.30000001192092896,1.399999976158142,-0.699999988079071,9,2.5999999046325684,-4.5,-3.200000047683716,-4.900000095367432,3.9000000953674316,-1.5,-8.399999618530273,1047.800048828125,112.0999984741211,38,109.30000305175781,101.69999694824219,RAT
1226,378.70001220703125,12.199999809265137,83.69999694824219,30.399999618530273,1837,2048,3073,1625,601,1655.4000244140625,144.8000030517578,145,158,128.3000030517578,6,3.700000047683716,13.699999809265137,7.300000190734863,0.5,1.399999976158142,-0.4000000059604645,8.899999618530273,2.9000000953674316,-3.9000000953674316,-3.299999952316284,-4.400000095367432,4.099999904632568,-1.2999999523162842,-7.900000095367432,1276.699951171875,132.6999969482422,61.400001525878906,127.5999984741211,128.3000030517578,CRE
1257,385.3999938964844,13.5,83.69999694824219,31.200000762939453,1347,1487,2667,1068,167,1453.0999755859375,129.8000030517578,128.89999389648438,137.60000610351562,107.80000305175781,6.099999904632568,4.099999904632568,13.899999618530273,7.5,0.6000000238418579,1.7999999523162842,0.10000000149011612,9.199999809265137,3.299999952316284,-3.700000047683716,-2.5,-3.799999952316284,4.699999809265137,-0.6000000238418579,-7.400000095367432,1067.699951171875,116.30000305175781,45.099998474121094,106.4000015258789,107.80000305175781,CAS
1410,406.3999938964844,17.600000381469727,83.9000015258789,34,1561,1761,2794,1327,364,1068.699951171875,101.0999984741211,114.69999694824219,104.5,78.4000015258789,7.099999904632568,5.199999809265137,14.399999618530273,8.399999618530273,1.7999999523162842,2.9000000953674316,1,9.800000190734863,4.099999904632568,-2.5999999046325684,-1.399999976158142,-3,5.300000190734863,0.20000000298023224,-6.599999904632568,662.29998779296875,83.5,30.799999237060547,70.5,78.4000015258789,PLA
1073,371.70001220703125,11.300000190734863,82.19999694824219,30.5,1146,1216,2441,809,118,1641.0999755859375,145.39999389648438,152.1999969482422,156.8000030517578,126.19999694824219,4.800000190734863,2.9000000953674316,12.300000190734863,6.800000190734863,-0.10000000149011612,0.5,-0.800000011920929,8.199999809265137,2.5999999046325684,-4.199999809265137,-3.9000000953674316,-4.199999809265137,4.199999809265137,-1,-7.800000190734863,1269.4000244140625,134.1999969482422,70,126.4000015258789,126.19999694824219,ARB
1288,386.1000061035156,13.300000190734863,84.4000015258789,31.100000381469727,1545,1775,2963,1265,176,1593.199951171875,140.3000030517578,141.3000030517578,151.8000030517578,122.4000015258789,6.099999904632568,4.099999904632568,14.199999809265137,7.699999809265137,0.5,1.5,0.20000000298023224,9.5,3.4000000953674316,-3.700000047683716,-3.0999999046325684,-3.700000047683716,4.900000095367432,-0.6000000238418579,-7.400000095367432,1207.0999755859375,127,56.900001525878906,120.80000305175781,122.4000015258789,CAT
1195,376.29998779296875,12.199999809265137,83.19999694824219,30,1752,1926,2976,1549,557,1746.0999755859375,155.1999969482422,153.1999969482422,165.6999969482422,129.5,6.199999809265137,3.799999952316284,13.699999809265137,7.300000190734863,0.4000000059604645,1.600000023841858,-0.4000000059604645,8.600000381469727,2.700000047683716,-4.099999904632568,-3,-4.800000190734863,3.5,-1.7999999523162842,-8.300000190734863,1369.800048828125,143,70,135.6999969482422,129.5,POR
