1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 2200000057009141
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Sep 07 13:56:01 CEST 2017
Mission Sample Count:  2744
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Sep 07 13:56:01 CEST 2017
Total Mission Samples:  2744
Total Device Samples:  3357
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
27/09/17 10:56:01,C,4,071
27/09/17 13:56:01,C,21,593
27/09/17 16:56:01,C,12,586
27/09/17 19:56:01,C,8,58
27/09/17 22:56:01,C,5,574
28/09/17 01:56:01,C,4,071
28/09/17 04:56:01,C,3,57
28/09/17 07:56:01,C,2,568
28/09/17 10:56:01,C,4,573
28/09/17 13:56:01,C,24,094
28/09/17 16:56:01,C,15,089
28/09/17 19:56:01,C,10,583
28/09/17 22:56:01,C,6,576
29/09/17 01:56:01,C,5,074
29/09/17 04:56:01,C,4,071
29/09/17 07:56:01,C,4,071
29/09/17 10:56:01,C,5,074
29/09/17 13:56:01,C,25,094
29/09/17 16:56:01,C,14,588
29/09/17 19:56:01,C,8,58
29/09/17 22:56:01,C,6,075
30/09/17 01:56:01,C,4,573
30/09/17 04:56:01,C,4,071
30/09/17 07:56:01,C,4,573
30/09/17 10:56:01,C,8,079
30/09/17 13:56:01,C,7,578
30/09/17 16:56:01,C,6,075
30/09/17 19:56:01,C,6,576
30/09/17 22:56:01,C,5,574
01/10/17 01:56:01,C,4,573
01/10/17 04:56:01,C,4,573
01/10/17 07:56:01,C,3,57
01/10/17 10:56:01,C,6,075
01/10/17 13:56:01,C,10,082
01/10/17 16:56:01,C,9,081
01/10/17 19:56:01,C,7,578
01/10/17 22:56:01,C,7,077
02/10/17 01:56:01,C,7,077
02/10/17 04:56:01,C,7,077
02/10/17 07:56:01,C,7,077
02/10/17 10:56:01,C,7,578
02/10/17 13:56:01,C,15,589
02/10/17 16:56:01,C,12,586
02/10/17 19:56:01,C,10,082
02/10/17 22:56:01,C,8,58
03/10/17 01:56:01,C,6,075
03/10/17 04:56:01,C,5,574
03/10/17 07:56:01,C,4,573
03/10/17 10:56:01,C,5,074
03/10/17 13:56:01,C,17,591
03/10/17 16:56:01,C,14,087
03/10/17 19:56:01,C,9,081
03/10/17 22:56:01,C,7,077
04/10/17 01:56:01,C,4,071
04/10/17 04:56:01,C,2,568
04/10/17 07:56:01,C,2,067
04/10/17 10:56:01,C,4,071
04/10/17 13:56:01,C,25,094
04/10/17 16:56:01,C,12,586
04/10/17 19:56:01,C,8,079
04/10/17 22:56:01,C,5,574
05/10/17 01:56:01,C,5,074
05/10/17 04:56:01,C,4,573
05/10/17 07:56:01,C,4,071
05/10/17 10:56:01,C,5,574
05/10/17 13:56:01,C,26,094
05/10/17 16:56:01,C,13,587
05/10/17 19:56:01,C,8,58
05/10/17 22:56:01,C,5,574
06/10/17 01:56:01,C,4,071
06/10/17 04:56:01,C,3,069
06/10/17 07:56:01,C,2,568
06/10/17 10:56:01,C,3,57
06/10/17 13:56:01,C,22,593
06/10/17 16:56:01,C,10,082
06/10/17 19:56:01,C,5,074
06/10/17 22:56:01,C,3,069
07/10/17 01:56:01,C,1,065
07/10/17 04:56:01,C,0,062
07/10/17 07:56:01,C,-0,439
07/10/17 10:56:01,C,1,065
07/10/17 13:56:01,C,23,093
07/10/17 16:56:01,C,9,081
07/10/17 19:56:01,C,5,074
07/10/17 22:56:01,C,2,568
08/10/17 01:56:01,C,2,568
08/10/17 04:56:01,C,2,067
08/10/17 07:56:01,C,1,566
08/10/17 10:56:01,C,2,568
08/10/17 13:56:01,C,23,093
08/10/17 16:56:01,C,10,583
08/10/17 19:56:01,C,4,573
08/10/17 22:56:01,C,2,568
09/10/17 01:56:01,C,1,065
