site;plot;year;date;time;temperature
Ratera;Early;2013;06/08/2013;12:00:01;15,652
Ratera;Early;2013;06/08/2013;14:00:01;18,158
Ratera;Early;2013;06/08/2013;16:00:01;19,016
Ratera;Early;2013;06/08/2013;18:00:01;17,657
Ratera;Early;2013;06/08/2013;20:00:01;14,649
Ratera;Early;2013;06/08/2013;22:00:01;7,618
Ratera;Early;2013;07/08/2013;00:00:01;8,623
Ratera;Early;2013;07/08/2013;02:00:01;9,125
Ratera;Early;2013;07/08/2013;04:00:01;8,623
Ratera;Early;2013;07/08/2013;06:00:01;8,623
Ratera;Early;2013;07/08/2013;08:00:01;7,618
Ratera;Early;2013;07/08/2013;10:00:01;7,115
Ratera;Early;2013;07/08/2013;12:00:01;11,637
Ratera;Early;2013;07/08/2013;14:00:01;9,125
Ratera;Early;2013;07/08/2013;16:00:01;9,125
Ratera;Early;2013;07/08/2013;18:00:01;9,125
Ratera;Early;2013;07/08/2013;20:00:01;8,623
Ratera;Early;2013;07/08/2013;22:00:01;6,109
Ratera;Early;2013;08/08/2013;00:00:01;2,586
Ratera;Early;2013;08/08/2013;02:00:01;2,586
Ratera;Early;2013;08/08/2013;04:00:01;3,089
Ratera;Early;2013;08/08/2013;06:00:01;3,089
Ratera;Early;2013;08/08/2013;08:00:01;3,089
Ratera;Early;2013;08/08/2013;10:00:01;3,593
Ratera;Early;2013;08/08/2013;12:00:01;4,006
Ratera;Early;2013;08/08/2013;14:00:01;5,606
Ratera;Early;2013;08/08/2013;16:00:01;6,109
Ratera;Early;2013;08/08/2013;18:00:01;5,103
Ratera;Early;2013;08/08/2013;20:00:01;4,006
Ratera;Early;2013;08/08/2013;22:00:01;4,096
Ratera;Early;2013;09/08/2013;00:00:01;4,096
Ratera;Early;2013;09/08/2013;02:00:01;3,593
Ratera;Early;2013;09/08/2013;04:00:01;3,089
Ratera;Early;2013;09/08/2013;06:00:01;2,586
Ratera;Early;2013;09/08/2013;08:00:01;3,089
Ratera;Early;2013;09/08/2013;10:00:01;7,115
Ratera;Early;2013;09/08/2013;12:00:01;10,013
Ratera;Early;2013;09/08/2013;14:00:01;12,139
Ratera;Early;2013;09/08/2013;16:00:01;13,143
Ratera;Early;2013;09/08/2013;18:00:01;14,147
Ratera;Early;2013;09/08/2013;20:00:01;11,135
Ratera;Early;2013;09/08/2013;22:00:01;8,623
Ratera;Early;2013;10/08/2013;00:00:01;7,115
Ratera;Early;2013;10/08/2013;02:00:01;6,109
Ratera;Early;2013;10/08/2013;04:00:01;6,109
Ratera;Early;2013;10/08/2013;06:00:01;5,103
Ratera;Early;2013;10/08/2013;08:00:01;5,606
Ratera;Early;2013;10/08/2013;10:00:01;9,125
Ratera;Early;2013;10/08/2013;12:00:01;11,637
Ratera;Early;2013;10/08/2013;14:00:01;14,147
Ratera;Early;2013;10/08/2013;16:00:01;15,015
Ratera;Early;2013;10/08/2013;18:00:01;16,655
Ratera;Early;2013;10/08/2013;20:00:01;12,139
Ratera;Early;2013;10/08/2013;22:00:01;9,628
Ratera;Early;2013;11/08/2013;00:00:01;8,623
Ratera;Early;2013;11/08/2013;02:00:01;8,623
Ratera;Early;2013;11/08/2013;04:00:01;8,012
Ratera;Early;2013;11/08/2013;06:00:01;7,115
Ratera;Early;2013;11/08/2013;08:00:01;7,115
Ratera;Early;2013;11/08/2013;10:00:01;11,637
Ratera;Early;2013;11/08/2013;12:00:01;14,147
Ratera;Early;2013;11/08/2013;14:00:01;15,652
Ratera;Early;2013;11/08/2013;16:00:01;16,655
Ratera;Early;2013;11/08/2013;18:00:01;17,657
Ratera;Early;2013;11/08/2013;20:00:01;13,645
Ratera;Early;2013;11/08/2013;22:00:01;11,135
Ratera;Early;2013;12/08/2013;00:00:01;10,013
Ratera;Early;2013;12/08/2013;02:00:01;9,628
Ratera;Early;2013;12/08/2013;04:00:01;9,125
Ratera;Early;2013;12/08/2013;06:00:01;8,623
Ratera;Early;2013;12/08/2013;08:00:01;9,125
Ratera;Early;2013;12/08/2013;10:00:01;14,147
Ratera;Early;2013;12/08/2013;12:00:01;14,649
Ratera;Early;2013;12/08/2013;14:00:01;16,153
Ratera;Early;2013;12/08/2013;16:00:01;18,158
Ratera;Early;2013;12/08/2013;18:00:01;10,013
Ratera;Early;2013;12/08/2013;20:00:01;8,623
Ratera;Early;2013;12/08/2013;22:00:01;8,623
Ratera;Early;2013;13/08/2013;00:00:01;8,012
Ratera;Early;2013;13/08/2013;02:00:01;7,115
Ratera;Early;2013;13/08/2013;04:00:01;7,115
Ratera;Early;2013;13/08/2013;06:00:01;7,115
Ratera;Early;2013;13/08/2013;08:00:01;7,618
Ratera;Early;2013;13/08/2013;10:00:01;8,012
Ratera;Early;2013;13/08/2013;12:00:01;11,135
Ratera;Early;2013;13/08/2013;14:00:01;12,641
Ratera;Early;2013;13/08/2013;16:00:01;14,147
Ratera;Early;2013;13/08/2013;18:00:01;13,143
Ratera;Early;2013;13/08/2013;20:00:01;11,637
Ratera;Early;2013;13/08/2013;22:00:01;10,633
Ratera;Early;2013;14/08/2013;00:00:01;10,013
Ratera;Early;2013;14/08/2013;02:00:01;9,628
Ratera;Early;2013;14/08/2013;04:00:01;8,623
Ratera;Early;2013;14/08/2013;06:00:01;8,012
Ratera;Early;2013;14/08/2013;08:00:01;7,115
Ratera;Early;2013;14/08/2013;10:00:01;11,135
Ratera;Early;2013;14/08/2013;12:00:01;13,143
Ratera;Early;2013;14/08/2013;14:00:01;15,015
Ratera;Early;2013;14/08/2013;16:00:01;16,153
Ratera;Early;2013;14/08/2013;18:00:01;17,156
Ratera;Early;2013;14/08/2013;20:00:01;13,645
Ratera;Early;2013;14/08/2013;22:00:01;12,139
Ratera;Early;2013;15/08/2013;00:00:01;11,135
Ratera;Early;2013;15/08/2013;02:00:01;9,628
Ratera;Early;2013;15/08/2013;04:00:01;8,623
Ratera;Early;2013;15/08/2013;06:00:01;7,618
Ratera;Early;2013;15/08/2013;08:00:01;7,115
Ratera;Early;2013;15/08/2013;10:00:01;12,139
Ratera;Early;2013;15/08/2013;12:00:01;14,649
Ratera;Early;2013;15/08/2013;14:00:01;15,652
Ratera;Early;2013;15/08/2013;16:00:01;16,153
Ratera;Early;2013;15/08/2013;18:00:01;17,657
Ratera;Early;2013;15/08/2013;20:00:01;13,645
Ratera;Early;2013;15/08/2013;22:00:01;11,637
Ratera;Early;2013;16/08/2013;00:00:01;10,633
Ratera;Early;2013;16/08/2013;02:00:01;9,628
Ratera;Early;2013;16/08/2013;04:00:01;8,623
Ratera;Early;2013;16/08/2013;06:00:01;8,012
Ratera;Early;2013;16/08/2013;08:00:01;7,618
Ratera;Early;2013;16/08/2013;10:00:01;11,637
Ratera;Early;2013;16/08/2013;12:00:01;14,649
Ratera;Early;2013;16/08/2013;14:00:01;16,655
Ratera;Early;2013;16/08/2013;16:00:01;13,143
Ratera;Early;2013;16/08/2013;18:00:01;12,641
Ratera;Early;2013;16/08/2013;20:00:01;9,125
Ratera;Early;2013;16/08/2013;22:00:01;8,012
Ratera;Early;2013;17/08/2013;00:00:01;7,618
Ratera;Early;2013;17/08/2013;02:00:01;7,115
Ratera;Early;2013;17/08/2013;04:00:01;7,115
Ratera;Early;2013;17/08/2013;06:00:01;6,612
Ratera;Early;2013;17/08/2013;08:00:01;6,109
Ratera;Early;2013;17/08/2013;10:00:01;10,013
Ratera;Early;2013;17/08/2013;12:00:01;11,135
Ratera;Early;2013;17/08/2013;14:00:01;15,015
Ratera;Early;2013;17/08/2013;16:00:01;16,655
Ratera;Early;2013;17/08/2013;18:00:01;17,657
Ratera;Early;2013;17/08/2013;20:00:01;13,143
Ratera;Early;2013;17/08/2013;22:00:01;11,637
Ratera;Early;2013;18/08/2013;00:00:01;10,013
Ratera;Early;2013;18/08/2013;02:00:01;8,623
Ratera;Early;2013;18/08/2013;04:00:01;7,115
Ratera;Early;2013;18/08/2013;06:00:01;6,612
Ratera;Early;2013;18/08/2013;08:00:01;5,606
Ratera;Early;2013;18/08/2013;10:00:01;10,013
Ratera;Early;2013;18/08/2013;12:00:01;12,641
Ratera;Early;2013;18/08/2013;14:00:01;14,649
Ratera;Early;2013;18/08/2013;16:00:01;16,153
Ratera;Early;2013;18/08/2013;18:00:01;17,156
Ratera;Early;2013;18/08/2013;20:00:01;13,645
Ratera;Early;2013;18/08/2013;22:00:01;12,139
Ratera;Early;2013;19/08/2013;00:00:01;11,135
Ratera;Early;2013;19/08/2013;02:00:01;10,013
Ratera;Early;2013;19/08/2013;04:00:01;9,125
Ratera;Early;2013;19/08/2013;06:00:01;8,623
Ratera;Early;2013;19/08/2013;08:00:01;8,623
Ratera;Early;2013;19/08/2013;10:00:01;12,641
Ratera;Early;2013;19/08/2013;12:00:01;15,015
Ratera;Early;2013;19/08/2013;14:00:01;18,158
Ratera;Early;2013;19/08/2013;16:00:01;14,147
Ratera;Early;2013;19/08/2013;18:00:01;15,015
Ratera;Early;2013;19/08/2013;20:00:01;12,641
Ratera;Early;2013;19/08/2013;22:00:01;10,633
Ratera;Early;2013;20/08/2013;00:00:01;9,628
Ratera;Early;2013;20/08/2013;02:00:01;8,623
Ratera;Early;2013;20/08/2013;04:00:01;6,109
Ratera;Early;2013;20/08/2013;06:00:01;5,103
Ratera;Early;2013;20/08/2013;08:00:01;4,006
Ratera;Early;2013;20/08/2013;10:00:01;10,013
Ratera;Early;2013;20/08/2013;12:00:01;12,641
Ratera;Early;2013;20/08/2013;14:00:01;14,649
Ratera;Early;2013;20/08/2013;16:00:01;15,652
Ratera;Early;2013;20/08/2013;18:00:01;17,156
Ratera;Early;2013;20/08/2013;20:00:01;13,645
Ratera;Early;2013;20/08/2013;22:00:01;10,633
Ratera;Early;2013;21/08/2013;00:00:01;9,125
Ratera;Early;2013;21/08/2013;02:00:01;8,012
Ratera;Early;2013;21/08/2013;04:00:01;7,115
Ratera;Early;2013;21/08/2013;06:00:01;6,612
Ratera;Early;2013;21/08/2013;08:00:01;6,109
Ratera;Early;2013;21/08/2013;10:00:01;11,135
Ratera;Early;2013;21/08/2013;12:00:01;13,645
Ratera;Early;2013;21/08/2013;14:00:01;15,652
Ratera;Early;2013;21/08/2013;16:00:01;17,156
Ratera;Early;2013;21/08/2013;18:00:01;18,659
Ratera;Early;2013;21/08/2013;20:00:01;14,649
Ratera;Early;2013;21/08/2013;22:00:01;12,139
Ratera;Early;2013;22/08/2013;00:00:01;10,633
Ratera;Early;2013;22/08/2013;02:00:01;10,013
Ratera;Early;2013;22/08/2013;04:00:01;9,125
Ratera;Early;2013;22/08/2013;06:00:01;8,012
Ratera;Early;2013;22/08/2013;08:00:01;7,618
Ratera;Early;2013;22/08/2013;10:00:01;12,641
Ratera;Early;2013;22/08/2013;12:00:01;14,649
Ratera;Early;2013;22/08/2013;14:00:01;16,655
Ratera;Early;2013;22/08/2013;16:00:01;14,649
Ratera;Early;2013;22/08/2013;18:00:01;10,633
Ratera;Early;2013;22/08/2013;20:00:01;9,628
Ratera;Early;2013;22/08/2013;22:00:01;9,125
Ratera;Early;2013;23/08/2013;00:00:01;8,623
Ratera;Early;2013;23/08/2013;02:00:01;7,618
Ratera;Early;2013;23/08/2013;04:00:01;7,115
Ratera;Early;2013;23/08/2013;06:00:01;7,115
Ratera;Early;2013;23/08/2013;08:00:01;6,612
Ratera;Early;2013;23/08/2013;10:00:01;12,139
Ratera;Early;2013;23/08/2013;12:00:01;14,649
Ratera;Early;2013;23/08/2013;14:00:01;17,156
Ratera;Early;2013;23/08/2013;16:00:01;15,652
Ratera;Early;2013;23/08/2013;18:00:01;19,661
Ratera;Early;2013;23/08/2013;20:00:01;14,649
Ratera;Early;2013;23/08/2013;22:00:01;12,139
Ratera;Early;2013;24/08/2013;00:00:01;10,633
Ratera;Early;2013;24/08/2013;02:00:01;9,125
Ratera;Early;2013;24/08/2013;04:00:01;8,012
Ratera;Early;2013;24/08/2013;06:00:01;8,012
Ratera;Early;2013;24/08/2013;08:00:01;8,012
Ratera;Early;2013;24/08/2013;10:00:01;10,633
Ratera;Early;2013;24/08/2013;12:00:01;11,135
Ratera;Early;2013;24/08/2013;14:00:01;11,637
Ratera;Early;2013;24/08/2013;16:00:01;10,633
Ratera;Early;2013;24/08/2013;18:00:01;10,013
Ratera;Early;2013;24/08/2013;20:00:01;9,125
Ratera;Early;2013;24/08/2013;22:00:01;8,012
Ratera;Early;2013;25/08/2013;00:00:01;7,115
Ratera;Early;2013;25/08/2013;02:00:01;6,109
Ratera;Early;2013;25/08/2013;04:00:01;5,606
Ratera;Early;2013;25/08/2013;06:00:01;5,103
Ratera;Early;2013;25/08/2013;08:00:01;4,006
Ratera;Early;2013;25/08/2013;10:00:01;8,623
Ratera;Early;2013;25/08/2013;12:00:01;10,633
Ratera;Early;2013;25/08/2013;14:00:01;11,637
Ratera;Early;2013;25/08/2013;16:00:01;12,641
Ratera;Early;2013;25/08/2013;18:00:01;13,645
Ratera;Early;2013;25/08/2013;20:00:01;10,013
Ratera;Early;2013;25/08/2013;22:00:01;8,623
Ratera;Early;2013;26/08/2013;00:00:01;8,012
Ratera;Early;2013;26/08/2013;02:00:01;7,618
Ratera;Early;2013;26/08/2013;04:00:01;7,115
Ratera;Early;2013;26/08/2013;06:00:01;6,109
Ratera;Early;2013;26/08/2013;08:00:01;5,606
