site;plot;year;date;time;temperature
Planès;Early;2013;04/07/2013;11:00:01;24,123
Planès;Early;2013;04/07/2013;14:00:01;24,623
Planès;Early;2013;04/07/2013;17:00:01;25,623
Planès;Early;2013;04/07/2013;20:00:01;26,123
Planès;Early;2013;04/07/2013;23:00:01;27,123
Planès;Early;2013;05/07/2013;02:00:01;27,123
Planès;Early;2013;05/07/2013;05:00:01;27,123
Planès;Early;2013;05/07/2013;08:00:01;26,623
Planès;Early;2013;05/07/2013;11:00:01;26,623
Planès;Early;2013;05/07/2013;14:00:01;26,623
Planès;Early;2013;05/07/2013;17:00:01;27,123
Planès;Early;2013;05/07/2013;20:00:01;27,623
Planès;Early;2013;05/07/2013;23:00:01;28,122
Planès;Early;2013;06/07/2013;02:00:01;28,622
Planès;Early;2013;06/07/2013;05:00:01;28,622
Planès;Early;2013;06/07/2013;08:00:01;28,122
Planès;Early;2013;06/07/2013;11:00:01;28,122
Planès;Early;2013;06/07/2013;14:00:01;28,122
Planès;Early;2013;06/07/2013;17:00:01;28,622
Planès;Early;2013;06/07/2013;20:00:01;29,122
Planès;Early;2013;06/07/2013;23:00:01;29,621
Planès;Early;2013;07/07/2013;02:00:01;29,621
Planès;Early;2013;07/07/2013;05:00:01;29,621
Planès;Early;2013;07/07/2013;08:00:01;29,122
Planès;Early;2013;07/07/2013;11:00:01;29,122
Planès;Early;2013;07/07/2013;14:00:01;29,122
Planès;Early;2013;07/07/2013;17:00:01;29,621
Planès;Early;2013;07/07/2013;20:00:01;30,121
Planès;Early;2013;07/07/2013;23:00:01;30,62
Planès;Early;2013;08/07/2013;02:00:01;30,62
Planès;Early;2013;08/07/2013;05:00:01;30,62
Planès;Early;2013;08/07/2013;08:00:01;30,121
Planès;Early;2013;08/07/2013;11:00:01;30,121
Planès;Early;2013;08/07/2013;14:00:01;30,121
Planès;Early;2013;08/07/2013;17:00:01;30,121
Planès;Early;2013;08/07/2013;20:00:01;30,62
Planès;Early;2013;08/07/2013;23:00:01;30,62
Planès;Early;2013;09/07/2013;02:00:01;30,62
Planès;Early;2013;09/07/2013;05:00:01;30,62
Planès;Early;2013;09/07/2013;08:00:01;30,121
Planès;Early;2013;09/07/2013;11:00:01;29,621
Planès;Early;2013;12/07/2013;05:00:01;29,621
Planès;Early;2013;12/07/2013;08:00:01;29,621
Planès;Early;2013;12/07/2013;11:00:01;29,122
Planès;Early;2013;12/07/2013;14:00:01;29,122
Planès;Early;2013;12/07/2013;17:00:01;29,621
Planès;Early;2013;12/07/2013;20:00:01;30,121
Planès;Early;2013;12/07/2013;23:00:01;30,62
Planès;Early;2013;13/07/2013;02:00:01;30,62
Planès;Early;2013;13/07/2013;05:00:01;30,62
Planès;Early;2013;13/07/2013;08:00:01;30,121
Planès;Early;2013;13/07/2013;11:00:01;29,621
Planès;Early;2013;13/07/2013;14:00:01;29,621
Planès;Early;2013;13/07/2013;17:00:01;30,121
Planès;Early;2013;13/07/2013;20:00:01;30,62
Planès;Early;2013;13/07/2013;23:00:01;30,62
Planès;Early;2013;14/07/2013;02:00:01;30,62
Planès;Early;2013;14/07/2013;05:00:01;30,62
Planès;Early;2013;14/07/2013;08:00:01;30,121
Planès;Early;2013;14/07/2013;11:00:01;30,121
Planès;Early;2013;14/07/2013;14:00:01;30,121
Planès;Early;2013;14/07/2013;17:00:01;30,121
Planès;Early;2013;14/07/2013;20:00:01;30,62
Planès;Early;2013;14/07/2013;23:00:01;31,12
Planès;Early;2013;15/07/2013;02:00:01;31,12
Planès;Early;2013;15/07/2013;05:00:01;31,12
Planès;Early;2013;15/07/2013;08:00:01;30,62
Planès;Early;2013;15/07/2013;11:00:01;30,121
Planès;Early;2013;15/07/2013;14:00:01;30,121
Planès;Early;2013;15/07/2013;17:00:01;30,62
Planès;Early;2013;15/07/2013;20:00:01;31,12
Planès;Early;2013;15/07/2013;23:00:01;31,619
Planès;Early;2013;16/07/2013;02:00:01;31,619
Planès;Early;2013;16/07/2013;05:00:01;31,619
Planès;Early;2013;16/07/2013;08:00:01;31,12
Planès;Early;2013;16/07/2013;11:00:01;30,62
Planès;Early;2013;16/07/2013;14:00:01;30,62
Planès;Early;2013;16/07/2013;17:00:01;31,12
Planès;Early;2013;16/07/2013;20:00:01;31,12
Planès;Early;2013;16/07/2013;23:00:01;31,619
Planès;Early;2013;17/07/2013;02:00:01;31,619
Planès;Early;2013;17/07/2013;05:00:01;31,12
Planès;Early;2013;17/07/2013;08:00:01;31,12
Planès;Early;2013;17/07/2013;11:00:01;30,62
Planès;Early;2013;17/07/2013;14:00:01;30,62
Planès;Early;2013;17/07/2013;17:00:01;31,12
Planès;Early;2013;17/07/2013;20:00:01;31,619
Planès;Early;2013;17/07/2013;23:00:01;31,619
Planès;Early;2013;18/07/2013;02:00:01;31,619
Planès;Early;2013;18/07/2013;05:00:01;31,12
Planès;Early;2013;18/07/2013;08:00:01;30,62
Planès;Early;2013;18/07/2013;11:00:01;30,121
Planès;Early;2013;18/07/2013;14:00:01;30,121
Planès;Early;2013;18/07/2013;17:00:01;30,121
Planès;Early;2013;18/07/2013;20:00:01;30,62
Planès;Early;2013;18/07/2013;23:00:01;31,12
Planès;Early;2013;19/07/2013;02:00:01;30,62
Planès;Early;2013;19/07/2013;05:00:01;30,62
Planès;Early;2013;19/07/2013;08:00:01;30,121
Planès;Early;2013;19/07/2013;11:00:01;29,621
Planès;Early;2013;19/07/2013;14:00:01;29,621
Planès;Early;2013;19/07/2013;17:00:01;29,621
Planès;Early;2013;19/07/2013;20:00:01;30,121
Planès;Early;2013;19/07/2013;23:00:01;30,121
Planès;Early;2013;20/07/2013;02:00:01;30,121
Planès;Early;2013;20/07/2013;05:00:01;29,621
Planès;Early;2013;20/07/2013;08:00:01;29,122
Planès;Early;2013;20/07/2013;11:00:01;29,122
Planès;Early;2013;20/07/2013;14:00:01;29,122
Planès;Early;2013;20/07/2013;17:00:01;29,621
Planès;Early;2013;20/07/2013;20:00:01;30,121
Planès;Early;2013;20/07/2013;23:00:01;30,121
Planès;Early;2013;21/07/2013;02:00:01;30,121
Planès;Early;2013;21/07/2013;05:00:01;30,121
Planès;Early;2013;21/07/2013;08:00:01;29,621
Planès;Early;2013;21/07/2013;11:00:01;29,122
Planès;Early;2013;21/07/2013;14:00:01;29,122
Planès;Early;2013;21/07/2013;17:00:01;29,122
Planès;Early;2013;21/07/2013;20:00:01;29,621
Planès;Early;2013;21/07/2013;23:00:01;30,121
Planès;Early;2013;22/07/2013;02:00:01;30,121
Planès;Early;2013;22/07/2013;05:00:01;30,121
Planès;Early;2013;22/07/2013;08:00:01;29,621
Planès;Early;2013;22/07/2013;11:00:01;29,122
