site;plot;year;date;time;temperature
Cataperdris;Early;2017;01/09/2017;05:00:01;5,924
Cataperdris;Early;2017;01/09/2017;08:00:01;5,422
Cataperdris;Early;2017;01/09/2017;11:00:01;8,431
Cataperdris;Early;2017;01/09/2017;14:00:01;10,436
Cataperdris;Early;2017;01/09/2017;17:00:01;8,933
Cataperdris;Early;2017;01/09/2017;20:00:01;7,93
Cataperdris;Early;2017;01/09/2017;23:00:01;6,927
Cataperdris;Early;2017;02/09/2017;02:00:01;5,924
Cataperdris;Early;2017;02/09/2017;05:00:01;3,415
Cataperdris;Early;2017;02/09/2017;08:00:01;1,91
Cataperdris;Early;2017;02/09/2017;11:00:01;5,422
Cataperdris;Early;2017;02/09/2017;14:00:01;7,93
Cataperdris;Early;2017;02/09/2017;17:00:01;7,93
Cataperdris;Early;2017;02/09/2017;20:00:01;6,927
Cataperdris;Early;2017;02/09/2017;23:00:01;5,422
Cataperdris;Early;2017;03/09/2017;02:00:01;5,422
Cataperdris;Early;2017;03/09/2017;05:00:01;4,921
Cataperdris;Early;2017;03/09/2017;08:00:01;5,422
Cataperdris;Early;2017;03/09/2017;11:00:01;8,431
Cataperdris;Early;2017;03/09/2017;14:00:01;10,436
Cataperdris;Early;2017;03/09/2017;17:00:01;12,44
Cataperdris;Early;2017;03/09/2017;20:00:01;10,436
Cataperdris;Early;2017;03/09/2017;23:00:01;9,434
Cataperdris;Early;2017;04/09/2017;02:00:01;8,933
Cataperdris;Early;2017;04/09/2017;05:00:01;7,93
Cataperdris;Early;2017;04/09/2017;08:00:01;7,42899999999999
Cataperdris;Early;2017;04/09/2017;11:00:01;8,933
Cataperdris;Early;2017;04/09/2017;14:00:01;11,438
Cataperdris;Early;2017;04/09/2017;17:00:01;12,941
Cataperdris;Early;2017;04/09/2017;20:00:01;11,438
Cataperdris;Early;2017;04/09/2017;23:00:01;10,436
Cataperdris;Early;2017;05/09/2017;02:00:01;9,434
Cataperdris;Early;2017;05/09/2017;05:00:01;8,431
Cataperdris;Early;2017;05/09/2017;08:00:01;7,42899999999999
Cataperdris;Early;2017;05/09/2017;11:00:01;12,44
Cataperdris;Early;2017;05/09/2017;14:00:01;15,444
Cataperdris;Early;2017;05/09/2017;17:00:01;14,944
Cataperdris;Early;2017;05/09/2017;20:00:01;12,941
Cataperdris;Early;2017;05/09/2017;23:00:01;12,44
Cataperdris;Early;2017;06/09/2017;02:00:01;11,438
Cataperdris;Early;2017;06/09/2017;05:00:01;10,436
Cataperdris;Early;2017;06/09/2017;08:00:01;9,935
Cataperdris;Early;2017;06/09/2017;11:00:01;12,44
Cataperdris;Early;2017;06/09/2017;14:00:01;14,944
Cataperdris;Early;2017;06/09/2017;17:00:01;13,942
