1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000020944A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 21 09:20:01 CEST 2015
Mission Sample Count:  2970
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 21 09:20:01 CEST 2015
Total Mission Samples:  2970
Total Device Samples:  9732
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
10/08/15 06:20:01,C,5,079
10/08/15 09:20:01,C,5,582
10/08/15 12:20:01,C,11,102
10/08/15 15:20:01,C,13,609
10/08/15 18:20:01,C,15,112
10/08/15 21:20:01,C,12,105
11/08/15 00:20:01,C,9,597
11/08/15 03:20:01,C,7,59
11/08/15 06:20:01,C,6,586
11/08/15 09:20:01,C,7,088
11/08/15 12:20:01,C,14,611
11/08/15 15:20:01,C,16,615
11/08/15 18:20:01,C,18,118
11/08/15 21:20:01,C,13,609
12/08/15 00:20:01,C,11,603
12/08/15 03:20:01,C,10,098
12/08/15 06:20:01,C,9,597
12/08/15 09:20:01,C,10,098
12/08/15 12:20:01,C,19,62
12/08/15 15:20:01,C,20,12
12/08/15 18:20:01,C,18,618
12/08/15 21:20:01,C,14,611
13/08/15 00:20:01,C,11,603
13/08/15 03:20:01,C,12,105
13/08/15 06:20:01,C,10,6
13/08/15 09:20:01,C,12,105
13/08/15 12:20:01,C,14,11
13/08/15 15:20:01,C,15,112
13/08/15 18:20:01,C,14,11
13/08/15 21:20:01,C,11,603
14/08/15 00:20:01,C,10,098
14/08/15 03:20:01,C,9,095
14/08/15 06:20:01,C,8,091
14/08/15 09:20:01,C,8,091
14/08/15 12:20:01,C,8,593
14/08/15 15:20:01,C,10,098
14/08/15 18:20:01,C,8,593
14/08/15 21:20:01,C,7,088
15/08/15 00:20:01,C,6,586
15/08/15 03:20:01,C,6,084
15/08/15 06:20:01,C,5,582
15/08/15 09:20:01,C,6,586
15/08/15 12:20:01,C,9,597
15/08/15 15:20:01,C,7,59
15/08/15 18:20:01,C,6,586
15/08/15 21:20:01,C,5,582
16/08/15 00:20:01,C,5,582
16/08/15 03:20:01,C,3,573
16/08/15 06:20:01,C,2,065
16/08/15 09:20:01,C,2,065
16/08/15 12:20:01,C,8,593
16/08/15 15:20:01,C,10,098
16/08/15 18:20:01,C,11,102
16/08/15 21:20:01,C,9,095
17/08/15 00:20:01,C,7,59
17/08/15 03:20:01,C,7,088
17/08/15 06:20:01,C,7,088
17/08/15 09:20:01,C,6,586
17/08/15 12:20:01,C,12,105
17/08/15 15:20:01,C,13,609
17/08/15 18:20:01,C,9,095
17/08/15 21:20:01,C,8,091
18/08/15 00:20:01,C,8,091
18/08/15 03:20:01,C,7,088
18/08/15 06:20:01,C,6,586
18/08/15 09:20:01,C,7,088
18/08/15 12:20:01,C,10,098
18/08/15 15:20:01,C,11,603
18/08/15 18:20:01,C,7,59
18/08/15 21:20:01,C,6,586
19/08/15 00:20:01,C,6,084
19/08/15 03:20:01,C,5,079
19/08/15 06:20:01,C,4,075
19/08/15 09:20:01,C,3,573
19/08/15 12:20:01,C,9,597
19/08/15 15:20:01,C,11,102
19/08/15 18:20:01,C,12,105
19/08/15 21:20:01,C,10,098
20/08/15 00:20:01,C,8,091
20/08/15 03:20:01,C,6,084
20/08/15 06:20:01,C,4,577
20/08/15 09:20:01,C,4,075
20/08/15 12:20:01,C,11,102
20/08/15 15:20:01,C,13,107
20/08/15 18:20:01,C,13,609
20/08/15 21:20:01,C,10,6
21/08/15 00:20:01,C,8,593
21/08/15 03:20:01,C,7,088
21/08/15 06:20:01,C,6,084
21/08/15 09:20:01,C,6,084
21/08/15 12:20:01,C,12,606
21/08/15 15:20:01,C,14,611
21/08/15 18:20:01,C,15,112
21/08/15 21:20:01,C,11,603
22/08/15 00:20:01,C,10,6
22/08/15 03:20:01,C,9,597
22/08/15 06:20:01,C,9,095
22/08/15 09:20:01,C,10,6
22/08/15 12:20:01,C,13,609
22/08/15 15:20:01,C,15,613
22/08/15 18:20:01,C,13,609
22/08/15 21:20:01,C,10,098
23/08/15 00:20:01,C,7,088
23/08/15 03:20:01,C,6,084
23/08/15 06:20:01,C,7,088
23/08/15 09:20:01,C,8,593
23/08/15 12:20:01,C,12,105
23/08/15 15:20:01,C,13,107
23/08/15 18:20:01,C,11,603
23/08/15 21:20:01,C,9,095
24/08/15 00:20:01,C,7,59
24/08/15 03:20:01,C,7,088
24/08/15 06:20:01,C,5,582
24/08/15 09:20:01,C,6,586
24/08/15 12:20:01,C,11,603
24/08/15 15:20:01,C,12,606
24/08/15 18:20:01,C,11,102
24/08/15 21:20:01,C,7,59
25/08/15 00:20:01,C,6,586
25/08/15 03:20:01,C,4,577
25/08/15 06:20:01,C,3,07
25/08/15 09:20:01,C,4,075
25/08/15 12:20:01,C,11,102
25/08/15 15:20:01,C,11,603
25/08/15 18:20:01,C,12,606
25/08/15 21:20:01,C,9,095
26/08/15 00:20:01,C,7,088
26/08/15 03:20:01,C,6,586
26/08/15 06:20:01,C,6,084
26/08/15 09:20:01,C,6,586
26/08/15 12:20:01,C,12,105
26/08/15 15:20:01,C,14,611
26/08/15 18:20:01,C,14,611
26/08/15 21:20:01,C,10,6
