1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000020944A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Mon Jul 21 17:01:01 CEST 2014
Mission Sample Count:  2913
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Mon Jul 21 17:01:01 CEST 2014
Total Mission Samples:  2913
Total Device Samples:  6762
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
10/08/14 14:01:01,C,15,112
10/08/14 17:01:01,C,16,615
10/08/14 20:01:01,C,16,114
10/08/14 23:01:01,C,13,609
11/08/14 02:01:01,C,11,603
11/08/14 05:01:01,C,10,6
11/08/14 08:01:01,C,10,6
11/08/14 11:01:01,C,12,105
11/08/14 14:01:01,C,15,112
11/08/14 17:01:01,C,16,615
11/08/14 20:01:01,C,16,114
11/08/14 23:01:01,C,12,606
12/08/14 02:01:01,C,10,6
12/08/14 05:01:01,C,10,098
12/08/14 08:01:01,C,10,098
12/08/14 11:01:01,C,12,606
12/08/14 14:01:01,C,14,11
12/08/14 17:01:01,C,13,609
12/08/14 20:01:01,C,13,107
12/08/14 23:01:01,C,11,102
13/08/14 02:01:01,C,11,102
13/08/14 05:01:01,C,10,6
13/08/14 08:01:01,C,8,091
13/08/14 11:01:01,C,8,091
13/08/14 14:01:01,C,9,095
13/08/14 17:01:01,C,8,593
13/08/14 20:01:01,C,7,59
13/08/14 23:01:01,C,7,088
14/08/14 02:01:01,C,6,586
14/08/14 05:01:01,C,6,084
14/08/14 08:01:01,C,5,582
14/08/14 11:01:01,C,6,586
14/08/14 14:01:01,C,8,593
14/08/14 17:01:01,C,9,597
14/08/14 20:01:01,C,10,098
14/08/14 23:01:01,C,8,091
15/08/14 02:01:01,C,6,586
15/08/14 05:01:01,C,5,079
15/08/14 08:01:01,C,5,582
15/08/14 11:01:01,C,6,586
15/08/14 14:01:01,C,10,098
15/08/14 17:01:01,C,11,102
15/08/14 20:01:01,C,9,597
15/08/14 23:01:01,C,8,593
16/08/14 02:01:01,C,7,088
16/08/14 05:01:01,C,6,586
16/08/14 08:01:01,C,5,582
16/08/14 11:01:01,C,7,088
16/08/14 14:01:01,C,9,095
16/08/14 17:01:01,C,8,593
16/08/14 20:01:01,C,7,59
16/08/14 23:01:01,C,7,088
17/08/14 02:01:01,C,5,582
17/08/14 05:01:01,C,4,075
17/08/14 08:01:01,C,3,07
17/08/14 11:01:01,C,4,577
17/08/14 14:01:01,C,10,6
17/08/14 17:01:01,C,13,107
17/08/14 20:01:01,C,12,105
17/08/14 23:01:01,C,9,095
18/08/14 02:01:01,C,7,59
18/08/14 05:01:01,C,6,586
