1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 3B00000020954841
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 22 14:00:01 CEST 2014
Mission Sample Count:  2928
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 22 14:00:01 CEST 2014
Total Mission Samples:  2928
Total Device Samples:  6784
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
11/08/14 11:00:01,C,15,112
11/08/14 14:00:01,C,19,62
11/08/14 17:00:01,C,20,621
11/08/14 20:00:01,C,16,615
11/08/14 23:00:01,C,13,609
12/08/14 02:00:01,C,11,102
12/08/14 05:00:01,C,10,6
12/08/14 08:00:01,C,10,6
12/08/14 11:00:01,C,13,609
12/08/14 14:00:01,C,14,611
12/08/14 17:00:01,C,15,613
12/08/14 20:00:01,C,14,11
12/08/14 23:00:01,C,11,603
13/08/14 02:00:01,C,11,102
13/08/14 05:00:01,C,11,102
13/08/14 08:00:01,C,9,095
13/08/14 11:00:01,C,10,098
13/08/14 14:00:01,C,16,114
13/08/14 17:00:01,C,13,609
13/08/14 20:00:01,C,10,098
13/08/14 23:00:01,C,8,091
14/08/14 02:00:01,C,6,586
14/08/14 05:00:01,C,5,582
14/08/14 08:00:01,C,5,079
14/08/14 11:00:01,C,9,597
14/08/14 14:00:01,C,15,613
14/08/14 17:00:01,C,15,112
14/08/14 20:00:01,C,11,603
14/08/14 23:00:01,C,8,593
15/08/14 02:00:01,C,7,088
15/08/14 05:00:01,C,5,582
15/08/14 08:00:01,C,4,075
15/08/14 11:00:01,C,8,091
15/08/14 14:00:01,C,15,112
15/08/14 17:00:01,C,14,611
15/08/14 20:00:01,C,10,6
15/08/14 23:00:01,C,8,593
16/08/14 02:00:01,C,7,088
16/08/14 05:00:01,C,6,084
16/08/14 08:00:01,C,5,079
16/08/14 11:00:01,C,8,091
16/08/14 14:00:01,C,14,11
16/08/14 17:00:01,C,14,11
16/08/14 20:00:01,C,10,6
16/08/14 23:00:01,C,7,59
17/08/14 02:00:01,C,6,084
17/08/14 05:00:01,C,4,577
17/08/14 08:00:01,C,3,573
17/08/14 11:00:01,C,8,593
17/08/14 14:00:01,C,16,615
17/08/14 17:00:01,C,21,622
17/08/14 20:00:01,C,15,613
17/08/14 23:00:01,C,11,102
18/08/14 02:00:01,C,8,593
18/08/14 05:00:01,C,7,59
18/08/14 08:00:01,C,6,586
18/08/14 11:00:01,C,11,603
18/08/14 14:00:01,C,18,118
18/08/14 17:00:01,C,19,62
18/08/14 20:00:01,C,15,613
18/08/14 23:00:01,C,12,606
19/08/14 02:00:01,C,9,095
19/08/14 05:00:01,C,8,091
19/08/14 08:00:01,C,7,088
19/08/14 11:00:01,C,10,6
19/08/14 14:00:01,C,15,613
19/08/14 17:00:01,C,18,118
19/08/14 20:00:01,C,14,11
19/08/14 23:00:01,C,11,102
20/08/14 02:00:01,C,9,597
20/08/14 05:00:01,C,9,095
20/08/14 08:00:01,C,7,088
20/08/14 11:00:01,C,7,59
20/08/14 14:00:01,C,10,098
20/08/14 17:00:01,C,10,098
20/08/14 20:00:01,C,9,095
20/08/14 23:00:01,C,7,59
21/08/14 02:00:01,C,7,59
21/08/14 05:00:01,C,7,088
21/08/14 08:00:01,C,6,586
21/08/14 11:00:01,C,8,593
21/08/14 14:00:01,C,12,105
21/08/14 17:00:01,C,15,112
21/08/14 20:00:01,C,11,102
21/08/14 23:00:01,C,8,593
22/08/14 02:00:01,C,8,091
22/08/14 05:00:01,C,7,088
22/08/14 08:00:01,C,7,59
22/08/14 11:00:01,C,8,091
22/08/14 14:00:01,C,10,6
22/08/14 17:00:01,C,10,6
22/08/14 20:00:01,C,7,088
22/08/14 23:00:01,C,6,586
23/08/14 02:00:01,C,5,079
23/08/14 05:00:01,C,5,582
