1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: ED00000056F73441
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Wed Aug 15 17:00:01 CEST 2018
Mission Sample Count:  2896
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Aug 15 17:00:01 CEST 2018
Total Mission Samples:  2896
Total Device Samples:  6253
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
04/09/18 14:00:01,C,11,593
04/09/18 17:00:01,C,12,094
04/09/18 20:00:01,C,11,092
04/09/18 23:00:01,C,9,588
05/09/18 02:00:01,C,8,084
05/09/18 05:00:01,C,7,583
05/09/18 08:00:01,C,7,583
05/09/18 11:00:01,C,8,586
05/09/18 14:00:01,C,12,094
05/09/18 17:00:01,C,12,595
05/09/18 20:00:01,C,10,59
05/09/18 23:00:01,C,9,087
06/09/18 02:00:01,C,7,583
06/09/18 05:00:01,C,6,58
06/09/18 08:00:01,C,5,577
06/09/18 11:00:01,C,6,58
06/09/18 14:00:01,C,10,089
06/09/18 17:00:01,C,7,583
06/09/18 20:00:01,C,7,583
06/09/18 23:00:01,C,7,081
07/09/18 02:00:01,C,6,58
07/09/18 05:00:01,C,6,078
07/09/18 08:00:01,C,4,574
07/09/18 11:00:01,C,5,577
07/09/18 14:00:01,C,8,084
07/09/18 17:00:01,C,10,089
07/09/18 20:00:01,C,9,087
07/09/18 23:00:01,C,7,583
08/09/18 02:00:01,C,7,081
08/09/18 05:00:01,C,6,078
08/09/18 08:00:01,C,5,075
08/09/18 11:00:01,C,5,075
08/09/18 14:00:01,C,9,087
08/09/18 17:00:01,C,11,092
08/09/18 20:00:01,C,11,092
08/09/18 23:00:01,C,8,586
09/09/18 02:00:01,C,7,081
09/09/18 05:00:01,C,7,081
09/09/18 08:00:01,C,7,081
09/09/18 11:00:01,C,8,084
09/09/18 14:00:01,C,11,593
09/09/18 17:00:01,C,13,096
09/09/18 20:00:01,C,11,593
09/09/18 23:00:01,C,10,089
10/09/18 02:00:01,C,8,586
10/09/18 05:00:01,C,8,084
10/09/18 08:00:01,C,7,583
10/09/18 11:00:01,C,8,586
10/09/18 14:00:01,C,10,089
10/09/18 17:00:01,C,11,092
10/09/18 20:00:01,C,10,59
10/09/18 23:00:01,C,8,586
11/09/18 02:00:01,C,7,081
11/09/18 05:00:01,C,6,58
11/09/18 08:00:01,C,6,078
11/09/18 11:00:01,C,6,078
11/09/18 14:00:01,C,10,59
11/09/18 17:00:01,C,12,094
11/09/18 20:00:01,C,11,092
11/09/18 23:00:01,C,9,087
12/09/18 02:00:01,C,8,084
12/09/18 05:00:01,C,7,081
12/09/18 08:00:01,C,7,081
12/09/18 11:00:01,C,9,087
12/09/18 14:00:01,C,11,092
12/09/18 17:00:01,C,12,595
12/09/18 20:00:01,C,10,089
12/09/18 23:00:01,C,9,087
13/09/18 02:00:01,C,8,586
13/09/18 05:00:01,C,8,586
13/09/18 08:00:01,C,8,084
13/09/18 11:00:01,C,9,087
13/09/18 14:00:01,C,10,59
13/09/18 17:00:01,C,11,092
13/09/18 20:00:01,C,11,092
13/09/18 23:00:01,C,9,588
14/09/18 02:00:01,C,7,583
14/09/18 05:00:01,C,7,081
14/09/18 08:00:01,C,6,58
14/09/18 11:00:01,C,7,081
14/09/18 14:00:01,C,10,59
14/09/18 17:00:01,C,12,595
14/09/18 20:00:01,C,12,595
14/09/18 23:00:01,C,11,092
15/09/18 02:00:01,C,9,087
15/09/18 05:00:01,C,7,583
15/09/18 08:00:01,C,6,58
15/09/18 11:00:01,C,7,583
15/09/18 14:00:01,C,11,092
15/09/18 17:00:01,C,12,595
15/09/18 20:00:01,C,12,094
15/09/18 23:00:01,C,10,089
16/09/18 02:00:01,C,9,087
16/09/18 05:00:01,C,8,084
16/09/18 08:00:01,C,7,081
16/09/18 11:00:01,C,7,081
16/09/18 14:00:01,C,10,59
16/09/18 17:00:01,C,11,092
16/09/18 20:00:01,C,11,092
16/09/18 23:00:01,C,8,586
17/09/18 02:00:01,C,7,081
17/09/18 05:00:01,C,7,081
17/09/18 08:00:01,C,6,58
17/09/18 11:00:01,C,8,586
17/09/18 14:00:01,C,11,593
17/09/18 17:00:01,C,11,593
17/09/18 20:00:01,C,10,59
17/09/18 23:00:01,C,8,084
18/09/18 02:00:01,C,7,081
18/09/18 05:00:01,C,7,081
18/09/18 08:00:01,C,6,58
18/09/18 11:00:01,C,8,586
18/09/18 14:00:01,C,10,59
18/09/18 17:00:01,C,12,094
