1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000056F66D41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Mon Aug 12 17:00:01 CEST 2019
Mission Sample Count:  141
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Mon Aug 12 17:00:01 CEST 2019
Total Mission Samples:  141
Total Device Samples:  6400
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
12/08/19 17:00:01,C,9,054
12/08/19 17:10:01,C,9,054
12/08/19 17:20:01,C,9,054
12/08/19 17:30:01,C,9,054
12/08/19 17:40:01,C,9,054
12/08/19 17:50:01,C,8,553
12/08/19 18:00:01,C,8,553
12/08/19 18:10:01,C,8,553
12/08/19 18:20:01,C,8,553
12/08/19 18:30:01,C,8,553
12/08/19 18:40:01,C,8,553
12/08/19 18:50:01,C,8,553
12/08/19 19:00:01,C,8,553
12/08/19 19:10:01,C,8,052
12/08/19 19:20:01,C,8,052
12/08/19 19:30:01,C,8,052
12/08/19 19:40:01,C,8,052
12/08/19 19:50:01,C,8,052
12/08/19 20:00:01,C,8,052
12/08/19 20:10:01,C,8,052
12/08/19 20:20:01,C,7,551
12/08/19 20:30:01,C,7,551
12/08/19 20:40:01,C,7,551
12/08/19 20:50:01,C,7,551
12/08/19 21:00:01,C,7,551
12/08/19 21:10:01,C,7,551
12/08/19 21:20:01,C,7,551
12/08/19 21:30:01,C,7,05
12/08/19 21:40:01,C,7,05
12/08/19 21:50:01,C,7,05
12/08/19 22:00:01,C,7,05
12/08/19 22:10:01,C,7,05
12/08/19 22:20:01,C,7,05
12/08/19 22:30:01,C,7,05
12/08/19 22:40:01,C,7,05
12/08/19 22:50:01,C,7,05
12/08/19 23:00:01,C,7,05
12/08/19 23:10:01,C,6,549
12/08/19 23:20:01,C,6,549
12/08/19 23:30:01,C,6,549
12/08/19 23:40:01,C,6,549
12/08/19 23:50:01,C,6,549
13/08/19 00:00:01,C,6,549
13/08/19 00:10:01,C,6,549
13/08/19 00:20:01,C,6,549
13/08/19 00:30:01,C,6,549
13/08/19 00:40:01,C,6,549
13/08/19 00:50:01,C,6,549
13/08/19 01:00:01,C,6,549
13/08/19 01:10:01,C,6,549
13/08/19 01:20:01,C,6,047
13/08/19 01:30:01,C,6,047
13/08/19 01:40:01,C,6,047
13/08/19 01:50:01,C,6,047
13/08/19 02:00:01,C,6,047
13/08/19 02:10:01,C,6,047
13/08/19 02:20:01,C,6,047
13/08/19 02:30:01,C,6,047
13/08/19 02:40:01,C,6,047
13/08/19 02:50:01,C,6,047
13/08/19 03:00:01,C,6,047
13/08/19 03:10:01,C,5,546
13/08/19 03:20:01,C,5,546
13/08/19 03:30:01,C,5,546
13/08/19 03:40:01,C,5,546
13/08/19 03:50:01,C,5,546
13/08/19 04:00:01,C,5,045
13/08/19 04:10:01,C,5,045
13/08/19 04:20:01,C,4,544
13/08/19 04:30:01,C,4,544
13/08/19 04:40:01,C,4,043
13/08/19 04:50:01,C,4,043
13/08/19 05:00:01,C,4,043
13/08/19 05:10:01,C,4,043
13/08/19 05:20:01,C,4,043
13/08/19 05:30:01,C,4,043
13/08/19 05:40:01,C,4,043
13/08/19 05:50:01,C,4,043
13/08/19 06:00:01,C,4,043
13/08/19 06:10:01,C,4,043
13/08/19 06:20:01,C,4,043
13/08/19 06:30:01,C,4,043
13/08/19 06:40:01,C,4,043
13/08/19 06:50:01,C,4,043
13/08/19 07:00:01,C,4,043
13/08/19 07:10:01,C,4,043
13/08/19 07:20:01,C,4,043
13/08/19 07:30:01,C,4,043
13/08/19 07:40:01,C,4,043
13/08/19 07:50:01,C,4,043
13/08/19 08:00:01,C,4,043
13/08/19 08:10:01,C,4,043
13/08/19 08:20:01,C,4,043
13/08/19 08:30:01,C,4,544
13/08/19 08:40:01,C,4,544
13/08/19 08:50:01,C,5,045
13/08/19 09:00:01,C,5,045
13/08/19 09:10:01,C,5,045
13/08/19 09:20:01,C,5,045
13/08/19 09:30:01,C,5,045
13/08/19 09:40:01,C,5,045
13/08/19 09:50:01,C,5,045
13/08/19 10:00:01,C,5,045
13/08/19 10:10:01,C,5,045
13/08/19 10:20:01,C,5,546
13/08/19 10:30:01,C,5,546
13/08/19 10:40:01,C,6,047
13/08/19 10:50:01,C,6,549
13/08/19 11:00:01,C,6,549
13/08/19 11:10:01,C,7,05
13/08/19 11:20:01,C,8,052
13/08/19 11:30:01,C,8,553
13/08/19 11:40:01,C,9,054
13/08/19 11:50:01,C,10,056
13/08/19 12:00:01,C,11,058
13/08/19 12:10:01,C,12,059
13/08/19 12:20:01,C,13,061
13/08/19 12:30:01,C,13,562
13/08/19 12:40:01,C,13,562
13/08/19 12:50:01,C,13,061
13/08/19 13:00:01,C,13,061
13/08/19 13:10:01,C,12,56
13/08/19 13:20:01,C,12,56
13/08/19 13:30:01,C,12,059
13/08/19 13:40:01,C,12,059
13/08/19 13:50:01,C,12,059
13/08/19 14:00:01,C,11,559
13/08/19 14:10:01,C,11,058
13/08/19 14:20:01,C,11,058
13/08/19 14:30:01,C,11,058
13/08/19 14:40:01,C,11,058
13/08/19 14:50:01,C,11,058
13/08/19 15:00:01,C,11,058
13/08/19 15:10:01,C,11,559
13/08/19 15:20:01,C,11,058
13/08/19 15:30:01,C,11,058
13/08/19 15:40:01,C,11,058
13/08/19 15:50:01,C,10,557
13/08/19 16:00:01,C,10,557
13/08/19 16:10:01,C,10,557
13/08/19 16:20:01,C,11,058
