1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: A7000000209CCF41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Jul 28 13:59:01 CEST 2016
Mission Sample Count:  3088
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Jul 28 13:59:01 CEST 2016
Total Mission Samples:  3088
Total Device Samples:  12841
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
17/08/16 10:59:01,C,10,57
17/08/16 13:59:01,C,17,587
17/08/16 16:59:01,C,21,092
17/08/16 19:59:01,C,14,08
17/08/16 22:59:01,C,12,074
18/08/16 01:59:01,C,10,57
18/08/16 04:59:01,C,9,566
18/08/16 07:59:01,C,9,566
18/08/16 10:59:01,C,12,074
18/08/16 13:59:01,C,19,09
18/08/16 16:59:01,C,21,092
18/08/16 19:59:01,C,18,088
18/08/16 22:59:01,C,14,581
19/08/16 01:59:01,C,12,074
19/08/16 04:59:01,C,10,068
19/08/16 07:59:01,C,9,065
19/08/16 10:59:01,C,12,074
19/08/16 13:59:01,C,20,591
19/08/16 16:59:01,C,25,594
19/08/16 19:59:01,C,19,09
19/08/16 22:59:01,C,13,579
20/08/16 01:59:01,C,12,074
20/08/16 04:59:01,C,11,573
20/08/16 07:59:01,C,11,071
20/08/16 10:59:01,C,13,077
20/08/16 13:59:01,C,19,09
20/08/16 16:59:01,C,20,591
20/08/16 19:59:01,C,15,082
20/08/16 22:59:01,C,13,077
21/08/16 01:59:01,C,11,573
21/08/16 04:59:01,C,9,566
21/08/16 07:59:01,C,8,061
21/08/16 10:59:01,C,10,57
21/08/16 13:59:01,C,19,59
21/08/16 16:59:01,C,33,087
21/08/16 19:59:01,C,22,093
21/08/16 22:59:01,C,15,583
22/08/16 01:59:01,C,10,068
22/08/16 04:59:01,C,9,065
22/08/16 07:59:01,C,8,061
22/08/16 10:59:01,C,10,068
22/08/16 13:59:01,C,19,59
22/08/16 16:59:01,C,34,584
22/08/16 19:59:01,C,21,092
22/08/16 22:59:01,C,15,583
23/08/16 01:59:01,C,12,576
23/08/16 04:59:01,C,11,071
23/08/16 07:59:01,C,10,57
23/08/16 10:59:01,C,12,576
23/08/16 13:59:01,C,23,093
23/08/16 16:59:01,C,37,576
23/08/16 19:59:01,C,24,094
23/08/16 22:59:01,C,17,086
24/08/16 01:59:01,C,13,579
24/08/16 04:59:01,C,12,074
24/08/16 07:59:01,C,12,576
24/08/16 10:59:01,C,14,08
24/08/16 13:59:01,C,22,593
24/08/16 16:59:01,C,38,075
24/08/16 19:59:01,C,23,093
24/08/16 22:59:01,C,17,086
25/08/16 01:59:01,C,14,08
25/08/16 04:59:01,C,11,573
25/08/16 07:59:01,C,10,57
25/08/16 10:59:01,C,12,074
25/08/16 13:59:01,C,22,593
25/08/16 16:59:01,C,37,078
25/08/16 19:59:01,C,24,094
25/08/16 22:59:01,C,16,585
26/08/16 01:59:01,C,14,08
26/08/16 04:59:01,C,12,074
26/08/16 07:59:01,C,10,57
26/08/16 10:59:01,C,12,576
26/08/16 13:59:01,C,22,093
26/08/16 16:59:01,C,37,576
26/08/16 19:59:01,C,23,594
26/08/16 22:59:01,C,16,084
27/08/16 01:59:01,C,13,579
27/08/16 04:59:01,C,12,576
27/08/16 07:59:01,C,10,57
27/08/16 10:59:01,C,12,576
27/08/16 13:59:01,C,22,593
27/08/16 16:59:01,C,29,592
27/08/16 19:59:01,C,24,094
27/08/16 22:59:01,C,17,086
28/08/16 01:59:01,C,13,579
28/08/16 04:59:01,C,12,576
28/08/16 07:59:01,C,12,074
28/08/16 10:59:01,C,14,581
28/08/16 13:59:01,C,22,093
28/08/16 16:59:01,C,21,592
28/08/16 19:59:01,C,19,09
28/08/16 22:59:01,C,16,084
29/08/16 01:59:01,C,13,579
29/08/16 04:59:01,C,12,074
29/08/16 07:59:01,C,11,071
29/08/16 10:59:01,C,13,579
29/08/16 13:59:01,C,19,59
29/08/16 16:59:01,C,18,589
29/08/16 19:59:01,C,14,581
29/08/16 22:59:01,C,12,074
30/08/16 01:59:01,C,9,566
30/08/16 04:59:01,C,9,065
30/08/16 07:59:01,C,7,559
30/08/16 10:59:01,C,9,065
30/08/16 13:59:01,C,19,09
30/08/16 16:59:01,C,25,594
30/08/16 19:59:01,C,19,59
30/08/16 22:59:01,C,13,579
31/08/16 01:59:01,C,10,57
31/08/16 04:59:01,C,8,563
31/08/16 07:59:01,C,8,061
31/08/16 10:59:01,C,9,566
31/08/16 13:59:01,C,14,08
31/08/16 16:59:01,C,16,084
31/08/16 19:59:01,C,14,581
31/08/16 22:59:01,C,12,576
01/09/16 01:59:01,C,11,071
01/09/16 04:59:01,C,10,068
01/09/16 07:59:01,C,10,068
01/09/16 10:59:01,C,11,071
01/09/16 13:59:01,C,16,084
01/09/16 16:59:01,C,21,092
01/09/16 19:59:01,C,17,587
01/09/16 22:59:01,C,12,576
02/09/16 01:59:01,C,10,068
02/09/16 04:59:01,C,9,065
02/09/16 07:59:01,C,8,061
02/09/16 10:59:01,C,9,566
02/09/16 13:59:01,C,20,091
02/09/16 16:59:01,C,28,093
02/09/16 19:59:01,C,20,091
02/09/16 22:59:01,C,14,08
03/09/16 01:59:01,C,11,071
03/09/16 04:59:01,C,10,068
03/09/16 07:59:01,C,9,065
03/09/16 10:59:01,C,11,573
03/09/16 13:59:01,C,19,09
03/09/16 16:59:01,C,19,09
03/09/16 19:59:01,C,16,084
03/09/16 22:59:01,C,13,077
04/09/16 01:59:01,C,11,071
04/09/16 04:59:01,C,10,068
04/09/16 07:59:01,C,10,068
04/09/16 10:59:01,C,12,074
04/09/16 13:59:01,C,20,591
04/09/16 16:59:01,C,23,093
04/09/16 19:59:01,C,19,59
04/09/16 22:59:01,C,15,082
05/09/16 01:59:01,C,13,077
05/09/16 04:59:01,C,11,573
05/09/16 07:59:01,C,11,573
05/09/16 10:59:01,C,14,08
05/09/16 13:59:01,C,23,594
05/09/16 16:59:01,C,30,59
05/09/16 19:59:01,C,21,092
05/09/16 22:59:01,C,15,082
